COLLECTTIME,SITEID,Call_Completion,TCH_DR,DL_Qual_0-5,DL_TBF_SR,HOSR,CS_Traffic,Availability,MS-BS_Distance
2021-08-30,13133,100.0,3.66,96.98,100.0,99.01,10.01,100.0,3474.67
2021-08-30,13134,99.86,1.0,97.0,99.99,99.61,28.41,100.0,1012.43
2021-08-30,13135,100.0,0.0,99.42,100.0,98.31,4.04,100.0,554.43
2021-08-30,13136,99.74,1.71,96.97,99.99,97.45,70.27,100.0,1204.97
2021-08-30,13137,100.0,0.0,95.63,99.98,99.26,13.48,100.0,871.21
2021-08-30,13138,100.0,2.55,96.62,99.98,97.86,18.17,100.0,1449.47
2021-08-30,13139,99.06,2.84,94.37,99.98,98.13,40.66,100.0,1525.41
2021-08-30,13140,98.52,1.5,92.93,99.99,99.07,4.87,100.0,3508.27
2021-08-30,13142,99.02,2.17,97.21,99.99,91.93,35.38,100.0,2379.31
2021-08-30,13143,99.64,1.08,96.91,99.99,95.86,29.18,100.0,1719.19
2021-08-30,13144,100.0,0.0,97.76,99.91,100.0,3.2,100.0,1327.07
2021-08-30,13145,99.79,0.0,98.47,99.98,99.18,20.91,100.0,1340.48
2021-08-30,13158,100.0,0.0,99.1,99.97,100.0,5.21,100.0,970.0
2021-08-30,13159,99.8,0.3,97.41,99.99,98.71,67.32,100.0,1630.02
2021-08-30,13162,99.71,0.49,96.4,100.0,99.3,56.17,100.0,2067.25
2021-08-30,13163,99.55,0.72,96.34,100.0,97.92,61.03,100.0,2641.36
2021-08-30,13164,99.59,1.53,97.48,99.99,98.29,93.99,100.0,1588.81
2021-08-30,13165,99.79,0.64,98.14,99.99,97.21,53.85,100.0,3169.04
2021-08-30,13167,99.64,0.36,98.34,99.99,99.12,83.32,100.0,1711.94
2021-08-30,13168,99.64,1.43,97.35,99.99,98.05,79.02,100.0,1353.27
2021-08-30,13169,99.92,0.4,98.24,100.0,99.7,91.71,100.0,1179.3
2021-08-30,13170,100.0,0.87,98.02,99.99,97.95,55.97,100.0,1723.81
2021-08-30,13173,99.34,0.0,98.48,99.98,96.02,41.11,100.0,1249.88
2021-08-30,13177,100.0,0.0,97.57,99.96,99.6,8.11,100.0,2618.59
2021-08-30,13178,99.84,0.48,98.31,99.95,95.11,30.17,100.0,1016.12
2021-08-30,13179,100.0,1.38,97.95,99.96,98.57,33.97,100.0,1672.68
2021-08-30,13187,100.0,1.01,99.31,99.98,100.0,24.06,100.0,1627.94
2021-08-30,13188,99.8,0.49,97.9,99.99,98.08,69.51,100.0,2730.06
2021-08-30,13189,99.89,2.86,98.12,99.99,93.06,38.21,100.0,797.59
2021-08-30,13191,99.81,0.38,98.23,99.97,95.91,36.25,100.0,923.07
2021-08-30,13194,98.78,6.17,95.63,99.9,93.98,4.16,100.0,1028.15
2021-08-30,13196,100.0,0.0,98.68,100.0,100.0,0.76,100.0,550.18
2021-08-30,13404,99.77,0.23,99.28,99.97,99.3,26.38,100.0,1167.45
2021-08-30,13405,99.61,0.06,98.66,99.99,99.6,120.51,100.0,1362.3
2021-08-30,13407,99.21,1.6,97.46,99.9,93.66,5.73,100.0,1417.05
2021-08-30,13413,98.6,2.01,97.89,98.72,98.79,174.36,100.0,1442.46
2021-08-30,13420,99.77,0.23,99.44,99.97,100.0,29.4,100.0,1374.26
2021-08-30,13425,99.8,0.79,98.14,99.99,99.82,34.14,100.0,2684.39
2021-08-30,13426,100.0,2.4,97.89,99.97,99.06,23.48,100.0,2077.38
2021-08-30,13428,99.74,0.53,97.87,99.97,99.05,23.34,100.0,1683.27
2021-08-30,13437,99.77,0.47,98.57,99.98,99.84,25.43,100.0,2073.37
2021-08-30,13438,99.27,0.42,98.19,99.99,99.18,51.74,100.0,2271.61
2021-08-30,13440,100.0,0.0,99.94,100.0,100.0,1.37,100.0,550.67
2021-08-30,13442,100.0,0.48,96.79,99.99,100.0,26.88,100.0,944.95
2021-08-30,13444,99.54,0.46,98.38,99.99,99.26,42.2,100.0,1190.75
2021-08-30,13446,99.84,0.16,98.91,99.99,99.03,27.21,100.0,1864.45
2021-08-30,13448,100.0,1.03,96.74,99.99,99.76,13.51,100.0,721.98
2021-08-30,13449,94.23,55.8,97.3,99.3,98.51,12.2,73.16,1331.05
2021-08-30,13456,99.72,0.0,99.14,99.94,96.34,18.52,100.0,939.27
2021-08-30,13457,100.0,0.33,98.67,99.98,99.21,16.1,100.0,791.7
2021-08-30,13459,99.92,0.48,98.18,99.99,97.02,131.64,100.0,2137.5
2021-08-30,13460,100.0,0.0,98.95,99.98,99.09,46.11,100.0,1186.81
2021-08-30,13462,99.63,0.38,97.05,99.98,98.89,29.55,100.0,1236.78
2021-08-30,13463,100.0,0.5,94.39,99.93,99.04,7.76,100.0,5432.58
2021-08-30,13464,99.65,0.0,96.58,99.99,98.57,23.94,100.0,1638.31
2021-08-30,13465,100.0,0.64,98.38,100.0,100.0,10.97,100.0,685.35
2021-08-30,13467,100.0,0.79,98.46,100.0,96.75,126.92,100.0,1850.71
2021-08-30,13470,99.74,1.06,97.93,99.96,97.67,21.04,100.0,1460.09
2021-08-30,13471,100.0,0.71,97.13,99.97,98.72,39.38,100.0,1731.42
2021-08-30,13472,99.67,0.99,94.75,100.0,97.88,51.95,100.0,987.57
2021-08-30,13474,99.64,0.54,97.55,99.99,97.55,37.91,100.0,851.27
2021-08-30,13475,100.0,0.25,98.5,99.98,99.72,47.54,100.0,961.71
2021-08-30,13477,100.0,1.08,98.68,100.0,96.92,61.85,100.0,1095.28
2021-08-30,13800,99.87,0.39,96.85,99.99,99.28,50.36,100.0,2616.14
2021-08-30,13801,99.96,0.3,97.92,100.0,99.49,159.79,100.0,1184.41
2021-08-30,13802,99.87,1.14,98.3,100.0,98.47,45.79,100.0,1625.23
2021-08-30,13803,100.0,0.44,98.17,99.99,98.46,96.83,100.0,2516.91
2021-08-30,13804,99.8,0.13,98.05,99.99,99.33,94.76,100.0,2292.77
2021-08-30,13806,100.0,0.8,98.28,99.99,92.49,38.54,100.0,1280.15
2021-08-30,13807,99.89,0.21,98.93,99.99,98.34,57.88,100.0,2303.81
2021-08-30,13808,99.69,0.46,98.58,99.98,99.68,60.95,100.0,2000.06
2021-08-30,13809,99.8,0.5,98.25,99.99,98.41,78.17,100.0,1982.94
2021-08-30,13810,99.8,0.13,98.21,100.0,92.67,77.21,100.0,1757.22
2021-08-30,13811,99.82,0.9,97.44,99.99,86.54,30.94,100.0,1079.8
2021-08-30,13812,99.62,0.47,97.37,100.0,75.94,53.63,100.0,2001.39
2021-08-30,13813,99.72,1.4,97.06,99.99,96.11,42.86,100.0,2193.78
2021-08-30,13814,99.34,1.33,96.7,100.0,90.73,29.14,100.0,1605.34
2021-08-30,13815,99.33,0.19,98.3,100.0,94.96,49.06,100.0,1063.13
2021-08-30,13816,99.62,0.96,98.22,99.98,91.95,25.64,99.76,1605.6
2021-08-30,13817,99.73,0.54,96.32,99.99,98.26,21.03,99.68,2302.88
2021-08-30,13818,99.74,0.53,97.95,100.0,95.97,88.67,100.0,1331.72
2021-08-30,13819,100.0,0.29,99.16,99.99,98.01,36.03,100.0,639.27
2021-08-30,13820,99.89,0.68,98.25,100.0,98.79,84.32,100.0,1198.88
2021-08-30,13821,100.0,0.3,98.83,100.0,99.22,115.74,100.0,927.55
2021-08-30,13822,100.0,3.19,97.34,99.99,99.86,5.78,100.0,1120.96
2021-08-30,13823,99.74,0.99,97.93,100.0,97.72,99.85,100.0,1089.83
2021-08-30,13824,99.95,0.84,97.91,99.99,98.56,121.02,100.0,1113.08
2021-08-30,13825,99.69,0.93,97.21,100.0,93.54,97.0,100.0,1263.68
2021-08-30,13826,99.85,0.46,97.06,99.99,99.04,37.83,100.0,1271.78
2021-08-30,13827,99.73,0.89,95.5,99.99,96.78,62.33,100.0,1356.09
2021-08-30,13829,99.61,0.39,98.74,100.0,95.23,89.01,100.0,2665.27
2021-08-30,13830,99.67,0.42,97.66,99.99,98.65,67.52,100.0,3963.79
2021-08-30,13831,100.0,0.1,99.3,99.97,100.0,64.69,100.0,1161.36
2021-08-30,13833,99.63,0.25,98.09,99.98,94.9,49.69,100.0,3327.3
2021-08-30,13834,99.81,1.9,96.59,99.97,97.91,36.62,100.0,3252.13
2021-08-30,13835,100.0,2.31,95.81,100.0,92.38,9.11,100.0,1492.38
2021-08-30,13836,99.75,0.0,98.31,100.0,99.38,61.57,100.0,989.6
2021-08-30,13837,99.59,0.27,98.71,99.99,98.49,45.08,100.0,912.6
2021-08-30,13838,99.67,0.22,97.69,100.0,99.13,68.99,100.0,3420.4
2021-08-30,13840,99.79,0.31,98.7,100.0,97.8,169.6,100.0,1921.96
2021-08-30,13841,100.0,0.47,97.76,99.99,99.6,41.71,100.0,3057.68
2021-08-30,13842,99.78,0.66,98.31,100.0,88.78,25.98,100.0,1253.4
2021-08-30,13843,99.9,0.41,98.06,99.98,99.18,63.99,100.0,1449.94
2021-08-30,13844,99.87,0.71,98.46,99.99,99.57,94.95,100.0,4277.46
2021-08-30,13846,100.0,0.26,99.32,99.98,100.0,29.5,100.0,1008.22
2021-08-30,13847,100.0,0.37,99.13,99.94,100.0,35.05,100.0,2275.54
2021-08-30,13848,100.0,0.19,99.28,100.0,100.0,28.58,100.0,1605.09
2021-08-30,13849,100.0,0.41,97.59,99.99,99.3,34.07,100.0,4263.61
2021-08-30,13850,99.77,0.47,99.42,99.96,99.4,36.39,100.0,1624.24
2021-08-30,13851,99.82,1.25,99.42,99.96,100.0,43.87,100.0,1199.95
2021-08-30,13852,100.0,0.27,98.97,99.98,99.47,43.77,100.0,2218.91
2021-08-30,13853,99.91,0.27,99.19,99.96,99.0,56.44,100.0,1530.8
2021-08-30,13856,100.0,1.12,97.88,99.98,98.73,14.0,100.0,1088.57
2021-08-30,13858,99.82,0.37,98.53,100.0,99.16,29.67,100.0,2085.0
2021-08-30,13859,99.86,1.5,97.83,99.95,97.79,39.71,99.36,2241.06
2021-08-30,13860,99.87,0.78,98.08,99.99,97.02,45.27,100.0,3243.53
2021-08-30,13861,98.86,22.54,96.92,99.84,95.97,12.55,93.02,4976.98
2021-08-30,13862,100.0,0.06,97.95,100.0,98.2,77.2,100.0,1002.28
2021-08-30,13863,99.88,0.12,98.93,100.0,89.5,43.16,100.0,2904.4
2021-08-30,13864,100.0,0.32,98.52,100.0,94.38,8.83,57.69,1166.22
2021-08-30,13865,99.82,1.27,95.96,99.99,96.92,66.4,100.0,1746.76
2021-08-30,13866,100.0,0.71,99.6,100.0,100.0,34.94,100.0,879.03
2021-08-30,13867,100.0,1.51,98.17,99.98,100.0,16.5,100.0,2977.99
2021-08-30,13868,100.0,0.31,98.91,99.99,98.07,57.66,100.0,1612.09
2021-08-30,13869,99.66,0.62,98.92,100.0,55.5,100.56,100.0,8196.62
2021-08-30,13870,99.84,0.32,98.44,99.98,98.78,27.64,100.0,2448.75
2021-08-30,13878,100.0,0.88,98.86,100.0,95.82,81.26,100.0,1120.85
2021-08-30,13879,99.86,0.14,99.52,100.0,97.29,38.7,100.0,703.8
2021-08-30,13880,100.0,2.72,95.99,99.94,96.5,13.47,100.0,2228.9
2021-08-30,13881,99.59,1.1,97.53,99.99,97.58,62.26,100.0,2011.37
2021-08-30,13882,100.0,0.31,99.18,100.0,98.83,24.24,100.0,977.84
2021-08-30,13883,99.85,1.0,97.64,99.99,98.02,204.53,100.0,821.2
2021-08-30,13885,99.62,0.13,98.86,99.99,96.28,47.02,100.0,1012.08
2021-08-30,13886,99.75,0.51,99.08,99.99,99.02,19.34,100.0,2941.73
2021-08-30,13887,100.0,1.05,96.14,99.95,98.48,3.21,100.0,3307.16
2021-08-30,13888,98.99,1.06,98.27,100.0,96.12,114.84,100.0,925.51
2021-08-30,13893,99.86,0.28,97.38,99.99,98.36,48.57,100.0,2132.55
2021-08-30,13894,100.0,1.17,98.54,99.98,97.96,30.59,100.0,1968.65
2021-08-30,13896,99.72,0.57,96.64,99.99,97.22,41.65,100.0,4356.77
2021-08-30,13899,99.83,0.25,98.0,99.98,99.89,81.15,100.0,1202.12
2021-08-30,14200,100.0,2.61,98.56,99.98,96.51,101.59,100.0,2856.49
2021-08-30,14204,100.0,0.63,97.37,99.97,97.95,22.08,100.0,1649.02
2021-08-30,14205,100.0,0.0,99.08,99.97,99.5,28.84,100.0,2678.31
2021-08-30,14206,99.55,1.2,98.06,99.94,97.81,45.31,100.0,1753.12
2021-08-30,14212,100.0,1.85,99.23,99.98,100.0,17.86,98.99,2350.19
2021-08-30,14214,99.58,1.04,97.15,100.0,96.3,35.56,100.0,984.76
2021-08-30,14215,98.82,2.98,96.04,99.91,96.42,11.24,100.0,1717.62
2021-08-30,14217,100.0,0.52,98.66,99.99,100.0,9.78,100.0,2018.29
2021-08-30,14219,99.79,0.35,99.56,99.99,99.95,88.95,100.0,1361.43
2021-08-30,14221,99.01,2.49,97.81,100.0,93.93,21.02,100.0,5127.43
2021-08-30,14223,100.0,0.89,98.82,99.93,99.55,21.64,100.0,1858.78
2021-08-30,14225,98.68,11.33,93.15,99.98,92.8,23.63,100.0,1387.77
2021-08-30,14226,99.77,4.18,98.62,99.99,93.86,58.67,100.0,781.86
2021-08-30,14229,100.0,5.62,85.99,99.9,96.02,7.07,100.0,2710.89
2021-08-30,14231,98.91,1.1,97.49,99.96,97.5,4.96,100.0,982.01
2021-08-30,14232,100.0,2.76,96.67,99.99,94.85,15.79,100.0,799.36
2021-08-30,14236,100.0,0.0,99.37,99.85,99.94,12.43,100.0,1131.2
2021-08-30,14240,99.06,2.46,96.65,100.0,88.87,51.72,100.0,2683.03
2021-08-30,14241,99.81,6.7,97.66,99.96,96.97,59.77,100.0,2871.87
2021-08-30,14242,99.65,2.78,94.76,99.97,89.09,26.15,100.0,2721.9
2021-08-30,14243,99.72,0.57,96.52,99.99,96.0,23.53,100.0,1442.14
2021-08-30,14244,99.7,2.39,95.85,99.97,89.19,21.56,100.0,2283.68
2021-08-30,14245,98.53,0.43,96.33,99.97,96.46,42.67,100.0,3222.79
2021-08-30,14246,99.79,1.04,97.27,99.98,96.02,34.46,100.0,1909.41
2021-08-30,14248,99.25,2.64,97.34,99.96,95.93,15.03,100.0,2045.61
2021-08-30,14252,100.0,0.47,99.41,99.93,99.74,33.45,100.0,1543.1
2021-08-30,14253,100.0,0.0,99.02,99.98,100.0,4.99,99.07,3444.85
2021-08-30,14254,99.63,0.37,97.54,99.96,98.92,13.73,99.96,2945.32
2021-08-30,14255,100.0,0.0,99.44,99.98,100.0,10.28,100.0,817.65
2021-08-30,14258,99.43,0.0,99.3,99.96,98.88,10.33,100.0,2158.84
2021-08-30,14261,100.0,1.6,98.93,99.98,99.54,9.67,100.0,1623.66
2021-08-30,14263,100.0,1.52,96.44,100.0,98.92,22.62,100.0,1778.74
2021-08-30,14267,100.0,10.0,90.39,99.98,81.14,4.18,100.0,6430.03
2021-08-30,14268,99.69,0.31,98.47,99.96,96.14,40.96,100.0,3637.48
2021-08-30,14271,98.43,3.82,94.21,100.0,92.08,24.97,100.0,2666.05
2021-08-30,14282,100.0,7.4,96.95,100.0,95.75,61.38,100.0,1511.97
2021-08-30,14289,99.85,0.15,99.28,99.98,99.96,31.2,100.0,1310.0
2021-08-30,14290,99.41,7.4,94.83,100.0,92.78,46.51,100.0,2844.01
2021-08-30,14291,100.0,7.14,84.85,99.97,85.41,3.75,100.0,2896.82
2021-08-30,14294,99.76,3.3,95.23,99.98,96.98,32.97,100.0,2654.38
2021-08-30,14295,99.44,8.05,94.93,100.0,94.87,158.66,100.0,1726.75
2021-08-30,14297,100.0,1.74,96.76,99.98,96.28,9.03,100.0,1547.85
2021-08-30,14298,99.43,5.87,98.05,99.98,96.96,202.24,100.0,2696.44
2021-08-30,14299,100.0,19.79,93.53,100.0,93.53,11.87,100.0,3218.01
2021-08-30,14503,100.0,0.0,100.0,100.0,100.0,0.08,100.0,550.0
2021-08-30,14508,100.0,2.35,97.95,99.99,96.26,46.53,100.0,1491.7
2021-08-30,14509,99.33,3.23,97.19,99.99,77.69,61.63,99.95,2351.02
2021-08-30,14700,100.0,0.86,99.05,99.99,99.72,27.13,100.0,1909.66
2021-08-30,14701,99.91,0.17,98.61,99.99,99.42,51.18,100.0,1169.35
2021-08-30,14702,100.0,0.0,98.55,99.98,98.93,72.93,100.0,1592.03
2021-08-30,14703,99.41,0.59,98.89,99.95,98.74,17.76,100.0,1713.8
2021-08-30,14704,99.86,0.56,97.41,99.99,99.75,35.94,100.0,4762.68
2021-08-30,14705,99.66,1.69,98.07,99.99,96.15,36.09,100.0,1443.12
2021-08-30,14706,99.74,1.11,99.08,100.0,98.01,161.42,100.0,1628.6
2021-08-30,14707,99.8,0.9,97.12,99.99,97.9,57.87,100.0,1755.22
2021-08-30,14708,99.89,1.49,98.36,99.99,94.52,73.89,41.1,1486.46
2021-08-30,14709,99.53,1.19,95.92,99.99,98.35,71.42,100.0,4282.15
2021-08-30,14710,100.0,0.6,98.92,99.97,96.0,40.04,100.0,2060.57
2021-08-30,14711,99.56,2.23,97.51,100.0,97.23,74.69,100.0,3217.18
2021-08-30,14712,99.87,1.02,97.29,99.99,98.43,79.02,100.0,2506.04
2021-08-30,14713,99.6,0.53,98.54,100.0,95.57,84.66,100.0,3745.46
2021-08-30,14714,99.85,1.39,99.25,100.0,92.7,275.17,100.0,975.22
2021-08-30,14715,99.6,0.95,99.18,99.99,99.3,353.12,100.0,1111.25
2021-08-30,14716,99.16,0.56,97.19,99.97,82.78,39.43,100.0,1456.98
2021-08-30,14717,99.21,3.7,94.97,99.99,94.36,38.72,100.0,2045.05
2021-08-30,14718,99.66,2.18,98.11,99.98,91.2,106.83,100.0,1660.6
2021-08-30,14719,99.17,6.69,96.82,99.98,89.91,38.21,100.0,3551.85
2021-08-30,14720,99.15,3.42,91.48,99.96,93.58,6.63,100.0,1448.44
2021-08-30,14722,100.0,0.38,99.45,99.99,100.0,19.4,100.0,1720.98
2021-08-30,14723,100.0,0.26,98.53,99.99,97.32,21.37,100.0,2309.18
2021-08-30,14724,99.86,0.0,98.7,99.98,98.13,35.2,100.0,2452.54
2021-08-30,14725,100.0,0.0,98.92,99.99,98.76,13.53,100.0,3158.8
2021-08-30,14726,99.47,0.32,97.6,99.99,98.79,61.15,100.0,1485.8
2021-08-30,14727,99.7,0.53,97.49,100.0,99.57,73.1,100.0,3587.28
2021-08-30,14728,100.0,0.0,99.19,99.96,100.0,0.5,100.0,4297.07
2021-08-30,14729,100.0,0.22,98.99,99.96,97.38,21.01,100.0,1517.15
2021-08-30,14730,99.67,2.94,97.13,100.0,87.02,39.32,100.0,2857.08
2021-08-30,14732,99.81,0.0,99.19,99.98,99.91,30.13,100.0,2288.23
2021-08-30,14733,99.89,0.65,98.13,100.0,96.29,99.4,100.0,1504.57
2021-08-30,14734,99.59,0.97,99.52,100.0,99.58,140.85,100.0,932.61
2021-08-30,14736,99.82,4.92,97.93,100.0,94.89,33.76,100.0,794.45
2021-08-30,14737,99.9,2.11,98.56,100.0,88.32,118.94,100.0,1077.18
2021-08-30,14739,99.67,1.48,96.89,99.99,84.75,50.14,100.0,973.06
2021-08-30,14740,99.84,1.44,98.34,100.0,93.1,155.68,100.0,1046.02
2021-08-30,14741,99.02,3.48,95.9,100.0,91.01,48.72,100.0,936.85
2021-08-30,14742,97.73,10.67,95.8,100.0,97.39,128.6,100.0,1722.52
2021-08-30,14744,99.48,3.01,98.59,99.98,98.69,162.73,100.0,1385.94
2021-08-30,14745,99.6,7.55,96.19,100.0,85.14,85.28,100.0,1051.27
2021-08-30,14746,99.62,0.76,97.91,99.99,96.79,42.16,100.0,1854.44
2021-08-30,14747,100.0,0.51,98.44,99.95,97.92,7.86,100.0,1089.37
2021-08-30,14748,100.0,6.49,96.05,99.99,92.51,25.2,100.0,2094.21
2021-08-30,14749,100.0,1.64,99.48,99.98,97.5,3.92,100.0,940.31
2021-08-30,14750,100.0,0.22,99.63,100.0,99.15,23.5,100.0,1292.2
2021-08-30,14751,99.85,0.15,96.18,99.96,98.81,18.97,100.0,3475.01
2021-08-30,14752,100.0,0.94,98.91,99.99,100.0,14.28,100.0,2001.96
2021-08-30,14753,99.41,1.36,97.9,99.99,98.25,94.95,100.0,5925.01
2021-08-30,14754,100.0,0.0,94.77,99.89,100.0,4.86,100.0,886.67
2021-08-30,14755,99.54,0.23,97.83,99.95,93.89,15.48,100.0,1589.82
2021-08-30,14756,99.22,4.69,93.2,99.97,93.75,6.98,100.0,2846.26
2021-08-30,14757,99.71,0.29,99.13,99.95,98.6,17.68,100.0,2558.84
2021-08-30,14758,98.52,7.52,96.66,100.0,94.43,67.3,100.0,2025.47
2021-08-30,14759,99.59,1.24,96.16,99.98,79.35,20.17,100.0,2096.51
2021-08-30,14760,99.39,0.77,97.85,100.0,94.68,75.32,100.0,2233.37
2021-08-30,14761,100.0,0.0,99.67,100.0,98.98,6.4,100.0,559.1
2021-08-30,14762,100.0,2.86,92.58,99.99,75.0,0.77,100.0,1797.09
2021-08-30,14763,99.65,1.3,97.81,99.99,94.39,105.24,100.0,3028.16
2021-08-30,14764,99.47,3.82,97.31,99.99,95.47,133.28,100.0,1994.37
2021-08-30,14765,99.61,5.12,95.32,99.98,92.24,35.62,100.0,1801.4
2021-08-30,14766,98.97,2.79,92.65,100.0,93.86,18.06,100.0,2670.35
2021-08-30,14767,100.0,1.9,97.22,100.0,97.48,5.96,100.0,1049.91
2021-08-30,14768,99.6,0.48,97.82,100.0,97.28,103.61,100.0,1185.42
2021-08-30,14769,99.65,0.71,96.45,99.98,96.51,16.49,100.0,1823.42
2021-08-30,14770,100.0,1.78,98.78,99.91,100.0,13.13,100.0,877.58
2021-08-30,14771,100.0,1.13,97.3,99.99,96.43,34.92,100.0,1734.32
2021-08-30,14772,100.0,0.22,97.69,100.0,98.86,87.73,100.0,1937.88
2021-08-30,14773,99.5,0.0,99.51,99.98,99.31,13.67,99.74,2629.07
2021-08-30,14774,99.44,2.54,96.2,100.0,94.64,53.46,100.0,3129.15
2021-08-30,14775,100.0,0.11,98.28,99.99,98.53,55.52,100.0,1045.29
2021-08-30,14776,100.0,0.47,98.46,99.99,97.81,37.17,100.0,2415.13
2021-08-30,14777,99.82,2.95,96.37,99.94,90.24,54.06,100.0,2632.64
2021-08-30,14778,100.0,0.0,99.54,100.0,100.0,9.17,100.0,1706.93
2021-08-30,14779,100.0,0.3,99.36,99.94,100.0,17.96,100.0,1081.84
2021-08-30,14780,100.0,0.0,98.67,99.96,100.0,7.11,100.0,1505.4
2021-08-30,14781,100.0,0.62,98.6,99.96,97.67,14.61,100.0,1946.09
2021-08-30,14782,100.0,0.66,98.37,99.94,98.1,6.01,100.0,880.94
2021-08-30,14783,99.4,1.7,97.24,100.0,88.32,74.35,100.0,1711.2
2021-08-30,14784,100.0,1.01,98.58,99.9,96.57,40.17,100.0,2043.66
2021-08-30,14785,100.0,0.26,99.5,99.99,99.26,18.75,100.0,1018.09
2021-08-30,14786,99.63,0.37,98.98,99.98,99.27,13.49,100.0,2823.56
2021-08-30,14787,99.78,2.16,95.99,99.99,92.31,83.32,100.0,2507.64
2021-08-30,14788,100.0,2.21,93.3,99.98,96.79,16.69,100.0,2306.85
2021-08-30,14789,100.0,2.59,99.68,99.99,100.0,14.28,100.0,918.62
2021-08-30,14790,100.0,0.31,99.07,99.95,98.96,23.47,100.0,3167.07
2021-08-30,14791,99.78,1.21,97.0,99.98,97.44,60.53,100.0,2869.33
2021-08-30,14793,99.73,0.55,97.18,100.0,93.59,33.82,100.0,955.24
2021-08-30,14794,100.0,5.51,97.09,99.99,98.53,58.7,100.0,865.59
2021-08-30,14795,100.0,14.93,90.9,99.97,93.68,5.01,100.0,1070.47
2021-08-30,14796,99.68,0.32,97.91,99.97,97.24,57.83,100.0,2291.56
2021-08-30,14797,99.32,0.17,98.62,99.98,97.75,41.12,100.0,2648.96
2021-08-30,14798,99.84,0.16,98.69,99.99,97.19,74.12,100.0,2026.42
2021-08-30,17303,100.0,0.0,98.2,100.0,,2.36,100.0,3093.63
2021-08-30,17304,100.0,0.63,98.93,100.0,100.0,6.97,100.0,3098.47
2021-08-30,17305,100.0,0.0,97.63,100.0,97.3,7.37,66.67,3964.57
2021-08-30,17306,100.0,0.61,97.5,99.99,100.0,8.83,100.0,5719.16
2021-08-30,17308,100.0,0.63,98.22,99.98,91.86,67.65,100.0,4430.17
2021-08-30,17309,100.0,0.33,97.84,99.99,100.0,10.66,100.0,5470.93
2021-08-30,17313,100.0,0.99,99.77,100.0,100.0,5.48,60.15,2949.59
2021-08-30,17314,99.65,0.59,99.0,99.99,97.55,78.41,100.0,2277.76
2021-08-30,17318,99.6,0.55,97.53,99.99,96.79,100.63,100.0,3415.26
2021-08-30,17319,99.75,0.83,96.86,99.99,93.29,85.62,100.0,4785.45
2021-08-30,17320,,,,,,0.0,0.0,
2021-08-30,17321,99.75,1.11,94.42,100.0,93.94,34.08,100.0,2158.44
2021-08-30,17322,100.0,0.0,97.56,100.0,98.84,28.31,100.0,1908.12
2021-08-30,17323,100.0,0.0,98.52,99.99,100.0,4.33,100.0,3453.98
2021-08-30,17324,100.0,0.0,96.92,100.0,100.0,2.72,100.0,2879.89
2021-08-30,17325,100.0,0.0,98.7,100.0,100.0,10.24,100.0,3378.91
2021-08-30,17326,100.0,0.0,93.59,99.99,100.0,1.8,100.0,3719.23
2021-08-30,17327,100.0,0.0,97.83,100.0,100.0,0.61,100.0,1997.53
2021-08-30,17328,100.0,0.0,97.6,100.0,100.0,1.61,100.0,2060.75
2021-08-30,17330,99.61,0.39,98.11,99.98,100.0,12.71,100.0,10447.28
2021-08-30,17340,99.55,1.3,96.18,99.97,92.62,297.36,100.0,1889.92
2021-08-30,17341,100.0,0.71,99.38,100.0,100.0,27.39,100.0,2895.53
2021-08-30,17343,98.73,0.43,99.54,100.0,99.0,11.15,100.0,924.97
2021-08-30,17344,99.14,0.22,99.89,99.99,98.21,29.53,100.0,1026.46
2021-08-30,17345,99.27,1.85,99.86,99.93,99.74,32.86,96.97,1644.95
2021-08-30,17346,100.0,0.0,97.92,100.0,100.0,1.06,100.0,3051.39
2021-08-30,17347,99.62,4.54,97.66,99.72,98.87,452.08,100.0,766.76
2021-08-30,17349,99.82,0.49,97.47,99.98,97.75,167.58,100.0,729.44
2021-08-30,17351,99.92,0.04,99.16,99.99,99.89,140.59,100.0,1178.66
2021-08-30,17354,98.65,7.07,97.47,98.4,96.46,691.08,96.2,2058.38
2021-08-30,17359,99.64,2.23,97.34,99.92,99.03,368.2,99.85,768.45
2021-08-30,17900,99.21,0.98,98.28,99.95,94.46,282.45,100.0,654.98
2021-08-30,17902,99.56,0.89,96.27,99.99,97.18,27.12,95.66,806.66
2021-08-30,17903,99.55,1.92,96.17,100.0,93.79,190.33,100.0,1242.61
2021-08-30,17904,99.33,0.33,98.56,99.4,93.21,161.99,100.0,1788.47
2021-08-30,17905,99.68,0.0,97.59,99.97,100.0,10.75,100.0,1281.1
2021-08-30,17906,98.77,2.5,94.69,100.0,96.55,2.8,100.0,8307.7
2021-08-30,17907,99.78,0.74,96.24,99.94,96.9,164.63,100.0,1435.67
2021-08-30,17908,99.76,0.36,96.97,99.99,99.07,41.19,100.0,1566.64
2021-08-30,17909,99.6,0.4,97.76,99.99,100.0,8.93,100.0,1879.08
2021-08-30,17910,100.0,0.0,99.61,99.99,100.0,2.66,100.0,1725.95
2021-08-30,17911,100.0,0.67,96.55,99.98,99.5,22.48,100.0,2641.8
2021-08-30,17912,99.85,0.62,96.88,99.99,100.0,27.95,100.0,2162.62
2021-08-30,17913,100.0,7.69,95.01,100.0,100.0,0.64,100.0,2222.13
2021-08-30,17914,100.0,0.0,97.34,100.0,93.49,6.15,100.0,3574.9
